,nome,estado
1004124,Branco,AC
1006844,Gladson Cameli,AC
990475,Jorge Viana,AC
761759,Gladson Cameli,AC
430697,Gladson Cameli,AC
699296,Jorge Viana,AC
52419,Gladson Cameli,AC
835221,Gladson Cameli,AC
374327,Nulo,AC
615468,Gladson Cameli,AC
1333891,Petecão,AC
1232223,Gladson Cameli,AC
1010990,Petecão,AC
853797,Mara Rocha,AC
792643,Gladson Cameli,AC
440695,Gladson Cameli,AC
82686,Jorge Viana,AC
157699,Gladson Cameli,AC
591555,Gladson Cameli,AC
812258,Jorge Viana,AC
903748,Gladson Cameli,AC
1055074,Petecão,AC
859874,Gladson Cameli,AC
1098579,Gladson Cameli,AC
238104,Gladson Cameli,AC
837800,Jorge Viana,AC
729887,Gladson Cameli,AC
1307915,Gladson Cameli,AC
1018114,Gladson Cameli,AC
201351,Petecão,AC
25801,Mara Rocha,AC
1106922,Jorge Viana,AC
675927,Gladson Cameli,AC
648384,Jorge Viana,AC
521921,Jorge Viana,AC
394017,Gladson Cameli,AC
216241,Jorge Viana,AC
628477,Gladson Cameli,AC
98377,Jorge Viana,AC
42680,Mara Rocha,AC
1233250,Gladson Cameli,AC
608662,Gladson Cameli,AC
47864,Jorge Viana,AC
988940,Gladson Cameli,AC
870613,Gladson Cameli,AC
417614,Gladson Cameli,AC
833882,Gladson Cameli,AC
1252649,Jorge Viana,AC
1004768,Nulo,AC
884034,Mara Rocha,AC
620276,Gladson Cameli,AC
26571,Gladson Cameli,AC
1175920,Gladson Cameli,AC
1265706,Mara Rocha,AC
393004,Jorge Viana,AC
131898,Gladson Cameli,AC
676566,Petecão,AC
108784,Mara Rocha,AC
68582,Mara Rocha,AC
1063468,Gladson Cameli,AC
1057370,Mara Rocha,AC
1115438,Gladson Cameli,AC
246398,Gladson Cameli,AC
25320,Gladson Cameli,AC
1235047,Gladson Cameli,AC
789155,Jorge Viana,AC
161958,Gladson Cameli,AC
436189,Gladson Cameli,AC
32749,Jorge Viana,AC
259143,Mara Rocha,AC
623731,Gladson Cameli,AC
1177678,Mara Rocha,AC
29443,Gladson Cameli,AC
245923,Jorge Viana,AC
83989,Jorge Viana,AC
609964,Branco,AC
39113,Jorge Viana,AC
1130234,Jorge Viana,AC
52275,Petecão,AC
689604,Gladson Cameli,AC
1178462,Gladson Cameli,AC
7249,Jorge Viana,AC
1051899,Nulo,AC
20663,Gladson Cameli,AC
264418,Jorge Viana,AC
276139,Jorge Viana,AC
400502,Jorge Viana,AC
1055346,Gladson Cameli,AC
1320478,Gladson Cameli,AC
1131505,Jorge Viana,AC
719356,Mara Rocha,AC
355008,Branco,AC
136444,Gladson Cameli,AC
711212,Jorge Viana,AC
966149,Gladson Cameli,AC
864171,Gladson Cameli,AC
1347481,Gladson Cameli,AC
773048,Gladson Cameli,AC
938666,Gladson Cameli,AC
987039,Gladson Cameli,AC
192143,Jorge Viana,AC
410519,Gladson Cameli,AC
191441,Jorge Viana,AC
1185785,Gladson Cameli,AC
420107,Gladson Cameli,AC
940101,Nulo,AC
332305,Gladson Cameli,AC
502371,Gladson Cameli,AC
297701,Mara Rocha,AC
179422,Gladson Cameli,AC
925982,Jorge Viana,AC
531542,Gladson Cameli,AC
1137750,Gladson Cameli,AC
1070141,Mara Rocha,AC
675764,Gladson Cameli,AC
1110310,Gladson Cameli,AC
355980,Gladson Cameli,AC
500771,Mara Rocha,AC
13646,Jorge Viana,AC
683114,Gladson Cameli,AC
967546,Professor Nilson,AC
256603,Jorge Viana,AC
836651,Jorge Viana,AC
581915,Mara Rocha,AC
1106465,Jorge Viana,AC
345452,Jorge Viana,AC
1070091,Jorge Viana,AC
992305,Gladson Cameli,AC
1103642,Gladson Cameli,AC
205330,Nulo,AC
324217,Gladson Cameli,AC
867567,Mara Rocha,AC
1254192,Gladson Cameli,AC
639669,Mara Rocha,AC
1113596,Mara Rocha,AC
324405,Gladson Cameli,AC
711081,Jorge Viana,AC
235723,Petecão,AC
701302,Gladson Cameli,AC
248595,Branco,AC
452328,Mara Rocha,AC
749543,Mara Rocha,AC
841671,Gladson Cameli,AC
41178,Gladson Cameli,AC
15860,Jorge Viana,AC
210294,Gladson Cameli,AC
1110063,Gladson Cameli,AC
934341,Jorge Viana,AC
580633,Jorge Viana,AC
668433,Jorge Viana,AC
7831,Gladson Cameli,AC
1344139,Gladson Cameli,AC
631689,Jorge Viana,AC
509942,Mara Rocha,AC
1251860,Gladson Cameli,AC
1125801,Jorge Viana,AC
881581,Gladson Cameli,AC
835933,Petecão,AC
810206,Jorge Viana,AC
650414,Mara Rocha,AC
1013304,Petecão,AC
1098569,Gladson Cameli,AC
127711,Gladson Cameli,AC
1305052,Gladson Cameli,AC
220746,Gladson Cameli,AC
800921,Gladson Cameli,AC
223469,Gladson Cameli,AC
56033,Gladson Cameli,AC
352531,Mara Rocha,AC
1071890,Gladson Cameli,AC
92947,Jorge Viana,AC
671048,Jorge Viana,AC
950157,Gladson Cameli,AC
403405,Gladson Cameli,AC
714449,Gladson Cameli,AC
229144,Gladson Cameli,AC
735920,Gladson Cameli,AC
131184,Petecão,AC
275562,Jorge Viana,AC
774626,Nulo,AC
897312,Mara Rocha,AC
11262,Gladson Cameli,AC
234436,Gladson Cameli,AC
765227,Nulo,AC
69353,Gladson Cameli,AC
1210151,Gladson Cameli,AC
461790,Jorge Viana,AC
381581,Jorge Viana,AC
135537,Jorge Viana,AC
208157,Mara Rocha,AC
1315043,Gladson Cameli,AC
1006089,Jorge Viana,AC
950747,Jorge Viana,AC
606942,Petecão,AC
310592,Gladson Cameli,AC
556997,Gladson Cameli,AC
45151,Jorge Viana,AC
762743,Gladson Cameli,AC
1345700,Gladson Cameli,AC
516491,Gladson Cameli,AC
83401,Gladson Cameli,AC
323852,Gladson Cameli,AC
1329166,Jorge Viana,AC
1375041,Mara Rocha,AC
1137784,Gladson Cameli,AC
1143570,Nulo,AC
771103,Petecão,AC
64158,Gladson Cameli,AC
453083,Gladson Cameli,AC
137990,Mara Rocha,AC
1189404,Jorge Viana,AC
933595,Gladson Cameli,AC
1340962,Gladson Cameli,AC
346854,Branco,AC
622229,Nulo,AC
179713,Gladson Cameli,AC
866639,Gladson Cameli,AC
882550,Gladson Cameli,AC
224932,Jorge Viana,AC
288316,Jorge Viana,AC
91219,Gladson Cameli,AC
65899,Mara Rocha,AC
1252520,Nulo,AC
1107485,Nulo,AC
907758,Nulo,AC
212386,Gladson Cameli,AC
705806,Jorge Viana,AC
1022152,Branco,AC
44649,Gladson Cameli,AC
654247,Gladson Cameli,AC
885561,Jorge Viana,AC
162889,Gladson Cameli,AC
495032,Gladson Cameli,AC
1035368,Gladson Cameli,AC
744728,Gladson Cameli,AC
838129,Jorge Viana,AC
1306393,Mara Rocha,AC
783608,Jorge Viana,AC
936162,Gladson Cameli,AC
65585,Petecão,AC
787205,Gladson Cameli,AC
1376135,Jorge Viana,AC
660574,Jorge Viana,AC
37825,Nulo,AC
41051,Gladson Cameli,AC
1356694,Jorge Viana,AC
173252,Jorge Viana,AC
1021259,Branco,AC
925692,Jorge Viana,AC
1131788,Gladson Cameli,AC
734138,Gladson Cameli,AC
1234220,Gladson Cameli,AC
1218254,Nulo,AC
282743,Jorge Viana,AC
997179,Mara Rocha,AC
832878,Jorge Viana,AC
813656,Jorge Viana,AC
74444,Gladson Cameli,AC
87011,Jorge Viana,AC
625895,Jorge Viana,AC
214280,Gladson Cameli,AC
1121899,Gladson Cameli,AC
131627,Jorge Viana,AC
1205451,Jorge Viana,AC
389014,Jorge Viana,AC
163417,Gladson Cameli,AC
192191,Professor Nilson,AC
195837,Gladson Cameli,AC
55890,Gladson Cameli,AC
831684,Jorge Viana,AC
47015,Gladson Cameli,AC
53431,Gladson Cameli,AC
953718,Gladson Cameli,AC
1192411,Jorge Viana,AC
894673,Petecão,AC
1260984,Gladson Cameli,AC
1090485,Gladson Cameli,AC
805123,Gladson Cameli,AC
634090,Gladson Cameli,AC
805879,Jorge Viana,AC
1276830,Jorge Viana,AC
733032,Gladson Cameli,AC
