,nome,estado
355098,Expedito Junior,RO
1069912,Dra Rosangela Lázaro,RO
250334,Nulo,RO
1103880,Branco,RO
384422,Expedito Junior,RO
473751,Mariana Carvalho,RO
654910,Jaime Bagattoli,RO
82947,Expedito Junior,RO
778119,Mariana Carvalho,RO
1226162,Jaime Bagattoli,RO
862037,Jaime Bagattoli,RO
673205,Jaime Bagattoli,RO
98166,Expedito Junior,RO
1157290,Branco,RO
1141436,Expedito Junior,RO
969398,Mariana Carvalho,RO
905012,Jaime Bagattoli,RO
747503,Mariana Carvalho,RO
259953,Jaime Bagattoli,RO
525405,Mariana Carvalho,RO
1261114,Jaime Bagattoli,RO
952940,Jaime Bagattoli,RO
832827,Branco,RO
703384,Mariana Carvalho,RO
830921,Jaime Bagattoli,RO
529319,Jaime Bagattoli,RO
999879,Acir Gurgacz,RO
597947,Mariana Carvalho,RO
471875,Jaqueline Cassol,RO
910974,Mariana Carvalho,RO
1110399,Jaqueline Cassol,RO
320364,Jaime Bagattoli,RO
342260,Mariana Carvalho,RO
429698,Branco,RO
328613,Jaime Bagattoli,RO
700638,Jaime Bagattoli,RO
1210449,Acir Gurgacz,RO
547209,Jaime Bagattoli,RO
1130556,Mariana Carvalho,RO
1022374,Nulo,RO
611007,Expedito Junior,RO
1295320,Mariana Carvalho,RO
1076622,Mariana Carvalho,RO
1208432,Nulo,RO
1115356,Jaime Bagattoli,RO
262986,Jaime Bagattoli,RO
542867,Mariana Carvalho,RO
1245535,Jaime Bagattoli,RO
69637,Mariana Carvalho,RO
430220,Mariana Carvalho,RO
176802,Acir Gurgacz,RO
1277119,Expedito Junior,RO
255391,Jaqueline Cassol,RO
1222650,Mariana Carvalho,RO
304287,Jaime Bagattoli,RO
941721,Jaime Bagattoli,RO
933751,Branco,RO
844324,Jaqueline Cassol,RO
722845,Mariana Carvalho,RO
244788,Branco,RO
308170,Branco,RO
816098,Acir Gurgacz,RO
287865,Jaime Bagattoli,RO
1378461,Mariana Carvalho,RO
377797,Mariana Carvalho,RO
1347620,Jaime Bagattoli,RO
901660,Mariana Carvalho,RO
972624,Acir Gurgacz,RO
821639,Jaqueline Cassol,RO
1089447,Jaqueline Cassol,RO
764744,Expedito Junior,RO
867351,Jaime Bagattoli,RO
810231,Mariana Carvalho,RO
965446,Jaime Bagattoli,RO
900080,Branco,RO
714675,Jaime Bagattoli,RO
349282,Mariana Carvalho,RO
892745,Jaime Bagattoli,RO
926387,Mariana Carvalho,RO
169081,Acir Gurgacz,RO
399515,Mariana Carvalho,RO
871343,Jaime Bagattoli,RO
1110946,Jaime Bagattoli,RO
396250,Jaime Bagattoli,RO
690421,Jaime Bagattoli,RO
266771,Jaime Bagattoli,RO
350977,Jaime Bagattoli,RO
140943,Acir Gurgacz,RO
976180,Jaime Bagattoli,RO
737919,Jaime Bagattoli,RO
428857,Jaime Bagattoli,RO
1241422,Acir Gurgacz,RO
523189,Jaime Bagattoli,RO
40638,Mariana Carvalho,RO
1178286,Jaqueline Cassol,RO
1138546,Acir Gurgacz,RO
463195,Jaqueline Cassol,RO
1154751,Jaqueline Cassol,RO
722167,Mariana Carvalho,RO
369579,Jaqueline Cassol,RO
535316,Mariana Carvalho,RO
950170,Acir Gurgacz,RO
624988,Expedito Junior,RO
773908,Jaime Bagattoli,RO
534689,Jaime Bagattoli,RO
680652,Jaime Bagattoli,RO
508737,Expedito Junior,RO
676079,Acir Gurgacz,RO
909510,Jaqueline Cassol,RO
752891,Jaime Bagattoli,RO
145845,Mariana Carvalho,RO
1092676,Nulo,RO
726755,Jaime Bagattoli,RO
1039091,Mariana Carvalho,RO
365631,Jaime Bagattoli,RO
1352873,Mariana Carvalho,RO
839427,Branco,RO
1309509,Expedito Junior,RO
154696,Jaqueline Cassol,RO
1269893,Branco,RO
1224789,Jaime Bagattoli,RO
1113690,Jaime Bagattoli,RO
1059125,Mariana Carvalho,RO
1173487,Expedito Junior,RO
1097859,Jaime Bagattoli,RO
1006792,Acir Gurgacz,RO
237033,Mariana Carvalho,RO
548235,Mariana Carvalho,RO
80804,Jaime Bagattoli,RO
1084198,Mariana Carvalho,RO
1025876,Expedito Junior,RO
162762,Jaqueline Cassol,RO
711417,Acir Gurgacz,RO
194611,Branco,RO
1265257,Jaqueline Cassol,RO
612408,Mariana Carvalho,RO
