,nome,estado
761317,Coronel Marcos Rocha,RO
226630,Coronel Marcos Rocha,RO
178648,Coronel Marcos Rocha,RO
372676,Marcos Rogerio,RO
47191,Nulo,RO
238779,Marcos Rogerio,RO
301894,Coronel Marcos Rocha,RO
1344423,Coronel Marcos Rocha,RO
1146768,Coronel Marcos Rocha,RO
362654,Daniel Pereira,RO
515906,Coronel Marcos Rocha,RO
797812,Coronel Marcos Rocha,RO
492401,Daniel Pereira,RO
896382,Marcos Rogerio,RO
329799,Marcos Rogerio,RO
355020,Coronel Marcos Rocha,RO
398870,Marcos Rogerio,RO
1274819,Coronel Marcos Rocha,RO
1170550,Pimenta de Rondonia,RO
1138896,Coronel Marcos Rocha,RO
872758,Marcos Rogerio,RO
1301550,Coronel Marcos Rocha,RO
620015,Coronel Marcos Rocha,RO
12297,Coronel Marcos Rocha,RO
655563,Coronel Marcos Rocha,RO
757146,Marcos Rogerio,RO
181094,Marcos Rogerio,RO
817403,Coronel Marcos Rocha,RO
137037,Marcos Rogerio,RO
994031,Coronel Marcos Rocha,RO
542652,Marcos Rogerio,RO
1376266,Coronel Marcos Rocha,RO
203421,Coronel Marcos Rocha,RO
1061278,Daniel Pereira,RO
1122254,Coronel Marcos Rocha,RO
913894,Marcos Rogerio,RO
619332,Coronel Marcos Rocha,RO
1037019,Marcos Rogerio,RO
263374,Coronel Marcos Rocha,RO
577062,Marcos Rogerio,RO
150882,Léo Moraes,RO
848692,Nulo,RO
1253028,Marcos Rogerio,RO
405632,Léo Moraes,RO
1098942,Daniel Pereira,RO
141550,Coronel Marcos Rocha,RO
1301452,Léo Moraes,RO
1306183,Coronel Marcos Rocha,RO
397155,Léo Moraes,RO
856396,Nulo,RO
663109,Coronel Marcos Rocha,RO
681561,Coronel Marcos Rocha,RO
507524,Coronel Marcos Rocha,RO
944044,Coronel Marcos Rocha,RO
1028900,Nulo,RO
19717,Marcos Rogerio,RO
1027098,Coronel Marcos Rocha,RO
1101969,Marcos Rogerio,RO
329698,Marcos Rogerio,RO
803523,Coronel Marcos Rocha,RO
